# Constructed from biom file
#OTU ID	10317.000091060
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	1.05060420242
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	0.00230000920004
AEROBACTINSYN-PWY: aerobactin biosynthesis	0.00190000760003
ANAEROFRUCAT-PWY: homolactic fermentation	0.412701650807
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	1.05710422842
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.061600246401
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.459101836407
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	0.00510002040008
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.218500874003
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.0897003588014
ARO-PWY: chorismate biosynthesis I	1.55390621562
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.407901631607
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.0735002940012
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	1.00510402042
CALVIN-PWY: Calvin-Benson-Bassham cycle	1.04150416602
CENTFERM-PWY: pyruvate fermentation to butanoate	0.0391001564006
CITRULBIO-PWY: L-citrulline biosynthesis	0.0766003064012
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	1.42640570562
COA-PWY: coenzyme A biosynthesis I	0.382401529606
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.62040248161
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.177500710003
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	1.48920595682
CRNFORCAT-PWY: creatinine degradation I	0.0270001080004
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.214000856003
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.483001932008
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	1.13880455522
FAO-PWY: fatty acid &beta;-oxidation I	0.0668002672011
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.0693002772011
