# Constructed from biom file
#OTU ID	10317.000091098
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	0.8752
ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	0.0522
ANAEROFRUCAT-PWY: homolactic fermentation	0.6304
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	1.0681
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.1476
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0.0312
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.3646
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	0.04
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.3258
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.117
ARO-PWY: chorismate biosynthesis I	0.8853
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.5724
AST-PWY: L-arginine degradation II (AST pathway)	0.022
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.157
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	0.5902
CALVIN-PWY: Calvin-Benson-Bassham cycle	1.1529
CENTFERM-PWY: pyruvate fermentation to butanoate	0.0497
CITRULBIO-PWY: L-citrulline biosynthesis	0.095
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	1.3612
COA-PWY: coenzyme A biosynthesis I	0.2527
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.2121
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.1426
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.8655
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.4148
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.4725
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.7333
ECASYN-PWY: enterobacterial common antigen biosynthesis	0.0366
ENTBACSYN-PWY: enterobactin biosynthesis	0.0877
FAO-PWY: fatty acid &beta;-oxidation I	0.103
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.2295
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.167
FERMENTATION-PWY: mixed acid fermentation	0.0695
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.0902
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.0945
FUCCAT-PWY: fucose degradation	0.06
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.3209
GALACTARDEG-PWY: D-galactarate degradation I	0.0222
GALACTUROCAT-PWY: D-galacturonate degradation I	0.2988
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.225
GLUCARDEG-PWY: D-glucarate degradation I	0.0222
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.0222
GLUCONEO-PWY: gluconeogenesis I	0.4941
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.0937
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.3258
GLUDEG-I-PWY: GABA shunt	0.0589
GLUTORN-PWY: L-ornithine biosynthesis	0.0827
GLYCOCAT-PWY: glycogen degradation I (bacterial)	0.0375
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	0.1623
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0.0153
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	0.1026
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.155
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.4476
GLYOXYLATE-BYPASS: glyoxylate cycle	0.086
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	0.0123
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	0.0241
