# Constructed from biom file
#OTU ID	10317.000091061
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	1.1386988613
ANAEROFRUCAT-PWY: homolactic fermentation	0.2686997313
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	1.2736987263
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.0621999378001
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.4534995465
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.822399177601
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.538199461801
ARO-PWY: chorismate biosynthesis I	1.4326985673
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.3952996047
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.0522999477001
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	0.976299023701
CALVIN-PWY: Calvin-Benson-Bassham cycle	1.1735988264
CENTFERM-PWY: pyruvate fermentation to butanoate	0.0457999542
CITRULBIO-PWY: L-citrulline biosynthesis	0.171999828
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	1.5710984289
COA-PWY: coenzyme A biosynthesis I	0.3792996207
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.417999582
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.2044997955
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	1.3120986879
CRNFORCAT-PWY: creatinine degradation I	0.0163999836
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.2686997313
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.4393995606
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.868299131701
FAO-PWY: fatty acid &beta;-oxidation I	0.0303999696
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.0534999465001
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.0345999654
FUCCAT-PWY: fucose degradation	0.204999795
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.2686997313
GALACTUROCAT-PWY: D-galacturonate degradation I	0.2811997188
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.1833998166
GLUCONEO-PWY: gluconeogenesis I	0.1803998196
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.2661997338
GLUDEG-I-PWY: GABA shunt	0.2967997032
GLUTORN-PWY: L-ornithine biosynthesis	0.3683996316
